google_index,links_in_tags,length_url,ratio_extRedirection,longest_words_raw,domain_age_created,nb_hyperlinks,ratio_digits_url,longest_word_path,web_traffic,safe_anchor,avg_word_path,nb_www,ratio_extHyperlinks,ratio_intHyperlinks,page_rank,status
0,63.63636364,32.0,0.5,8,2872,44,0.0,7,8400,100.0,5.0,0,0.227272727,0.772727273,3.0,0
1,0.0,46.0,0.0,17,4537,0,0.0,7,0,0.0,5.5,1,0.0,0.0,1.0,1
0,100.0,37.0,0.428571429,9,7133,199,0.0,7,12,74.07407407,5.5,0,0.035175879,0.964824121,7.0,0
1,0.0,36.0,0.846153846,16,7295,14,0.027777778,0,0,14.28571429,0.0,0,0.928571429,0.071428571,5.0,1
1,0.0,52.0,0.0,14,973,1,0.038461538,5,8238037,0.0,3.5,0,0.0,1.0,2.0,1
1,0.0,32.0,0.0,11,7296,5,0.25,0,0,0.0,0.0,0,1.0,0.0,5.0,1
0,50.0,34.0,0.0,14,7491,25,0.0,14,63,0.0,14.0,0,0.48,0.52,10.0,0
0,25.0,27.0,0.346153846,9,0,33,0.0,0,479698,10.0,0.0,1,0.787878788,0.212121212,2.0,0
1,100.0,92.0,0.0,32,0,11,0.304347826,32,0,0.0,9.333333333,0,0.0,1.0,1.0,1
0,61.11111111,102.0,0.05,22,8442,148,0.058823529,22,43102,35.71428571,6.454545455,1,0.135135135,0.864864865,5.0,0
0,0.0,32.0,0.085365854,15,2277,181,0.0,0,2426481,81.03448276,0.0,1,0.453038674,0.546961326,3.0,0
0,58.33333333,29.0,0.12,12,1800,81,0.0,0,0,20.0,0.0,1,0.308641975,0.691358025,3.0,0
1,82.35294118,119.0,0.4,17,0,98,0.008403361,13,0,82.60869565,5.769230769,0,0.153061224,0.8469387759999999,4.0,1
0,97.5,59.0,0.25,13,3952,129,0.06779661,8,3862928,50.0,6.5,1,0.031007752,0.968992248,4.0,0
0,0.0,54.0,0.727272727,15,4855,98,0.0,8,128132,52.94117647,6.0,0,0.112244898,0.8877551020000001,4.0,0
1,60.0,151.0,0.636363636,110,166,45,0.271523179,110,0,10.0,25.8,0,0.488888889,0.5111111110000001,0.0,1
0,58.82352941,84.0,0.1578947369999999,17,4093,38,0.035714286,8,52436,53.84615385,4.777777778,1,0.5,0.5,4.0,0
1,60.0,55.0,0.0,8,0,41,0.0,8,1080262,93.33333333,5.333333333,0,0.195121951,0.804878049,2.0,1
0,41.66666667,18.0,0.058823529,6,0,437,0.0,0,294723,75.0,0.0,0,0.038901602,0.961098398,2.0,0
0,12.5,39.0,0.0,14,8516,137,0.0,14,8,100.0,14.0,1,0.671532847,0.328467153,10.0,0
0,100.0,28.0,0.071428571,6,7689,218,0.0,0,381695,56.25,0.0,1,0.064220183,0.935779817,3.0,0
0,81.81818182,32.0,0.111111111,4,5913,31,0.0,4,86462,86.95652174,3.5,1,0.290322581,0.709677419,5.0,0
0,66.66666667,16.0,0.875,4,0,139,0.0,0,2346124,81.29032258,0.0,0,0.230215827,0.769784173,2.0,0
1,0.0,23.0,0.0,8,4141,0,0.0,2,0,0.0,2.0,0,0.0,0.0,0.0,1
0,0.0,29.0,0.0,11,4664,104,0.0,0,0,5.128205128,0.0,1,0.961538462,0.038461538,4.0,0
0,100.0,29.0,0.1,13,317,124,0.0,0,0,0.0,0.0,1,0.0806451609999999,0.919354839,0.0,1
1,27.27272727,22.0,0.0,7,0,16,0.181818182,7,3523,0.0,7.0,0,0.5,0.5,9.0,1
1,0.0,52.0,0.0,7,657,2,0.038461538,7,0,0.0,5.2,1,1.0,0.0,0.0,1
1,0.0,38.0,0.0,13,0,1,0.026315789,3,9412550,0.0,2.0,1,0.0,1.0,2.0,1
0,9.090909091,30.0,0.086956522,10,0,77,0.0,0,0,13.04347826,0.0,1,0.597402597,0.402597403,2.0,0
1,100.0,76.0,0.0,15,3993,51,0.105263158,15,5707171,100.0,8.5,0,0.0,1.0,0.0,1
1,0.0,430.0,0.0,10,0,21,0.039534884,10,0,33.33333333,4.363636364,1,0.571428571,0.428571429,0.0,1
1,100.0,37.0,0.666666667,12,4823,38,0.0,10,212735,25.0,10.0,0,0.078947368,0.921052632,4.0,0
0,90.0,73.0,0.266666667,13,11046,61,0.068493151,8,545,27.77777778,5.1428571430000005,0,0.245901639,0.7540983609999999,6.0,0
1,0.0,56.0,0.0,9,2939,0,0.107142857,9,0,0.0,5.6,1,0.0,0.0,0.0,1
1,0.0,70.0,0.818181818,9,3385,52,0.0,7,12180,100.0,3.9,0,0.211538462,0.788461538,5.0,0
1,0.0,70.0,0.0,13,7802,0,0.0,13,0,0.0,7.6,0,0.0,0.0,5.0,1
1,100.0,52.0,0.3,11,0,83,0.076923077,8,241891,33.33333333,5.5,1,0.120481928,0.879518072,5.0,0
0,0.0,31.0,0.5,7,5366,24,0.0,0,3913090,0.0,0.0,1,0.916666667,0.083333333,2.0,0
1,93.33333333,90.0,0.3,32,2112,52,0.244444444,32,0,0.0,9.5,2,0.384615385,0.615384615,1.0,1
0,86.66666667,45.0,0.0,8,7156,315,0.1555555559999999,7,2272,71.69811321,4.75,0,0.06031746,0.93968254,3.0,0
0,40.0,55.0,0.166666667,12,7602,77,0.036363636,10,145276,11.11111111,6.0,1,0.1558441559999999,0.8441558440000001,4.0,0
1,100.0,65.0,0.0,15,135,5,0.076923077,15,0,0.0,6.5,1,0.0,1.0,0.0,1
1,3.50877193,41.0,0.013986014,13,1546,184,0.073170732,0,4669,29.62962963,0.0,0,0.7771739129999999,0.222826087,2.0,1
1,6.976744186,71.0,0.1328502419999999,14,7,582,0.169014085,7,0,7.391304347999999,5.333333333,0,0.7113402059999999,0.288659794,0.0,1
1,0.0,83.0,0.0,33,8348,10,0.072289157,33,1,0.0,8.666666667000001,0,1.0,0.0,10.0,1
1,100.0,73.0,0.0,32,0,14,0.342465753,32,0,0.0,14.66666667,0,0.0,1.0,0.0,1
1,100.0,44.0,0.0,11,184,4,0.204545455,6,0,100.0,6.0,0,0.0,1.0,0.0,1
0,100.0,114.0,0.0,16,2403,1,0.052631579,16,819233,0.0,7.9,1,0.0,1.0,3.0,1
1,100.0,127.0,0.0,17,3992,51,0.157480315,17,5697976,100.0,7.375,0,0.0,1.0,0.0,1
0,50.0,99.0,0.153846154,44,254,32,0.070707071,44,0,0.0,9.285714286,0,0.40625,0.59375,0.0,1
1,100.0,56.0,0.7142857140000001,7,6041,38,0.0,7,0,0.0,6.0,1,0.184210526,0.815789474,1.0,1
1,0.0,51.0,0.133333333,12,7284,147,0.0,12,2788,16.66666667,7.666666667,1,0.204081633,0.7959183670000001,7.0,0
1,100.0,51.0,0.0,7,0,4,0.0,7,0,100.0,5.0,0,0.0,1.0,0.0,1
0,96.0,40.0,0.0,13,0,98,0.0,3,1166803,66.66666667,2.5,1,0.020408163,0.979591837,3.0,0
1,91.89189189,33.0,0.0,5,5111,145,0.0,5,5692030,87.5,2.666666667,1,0.055172414,0.944827586,1.0,1
0,84.21052632,88.0,0.125,9,8024,296,0.0,9,88431,90.90909091,6.375,0,0.027027027,0.972972973,5.0,0
0,20.0,53.0,0.0,12,2684,53,0.0,10,188662,100.0,7.666666667,1,0.113207547,0.886792453,4.0,0
1,100.0,46.0,0.0,6,725,3,0.086956522,0,23941,0.0,0.0,0,0.0,1.0,1.0,1
1,0.0,36.0,0.846153846,16,7295,14,0.0,0,0,14.28571429,0.0,0,0.928571429,0.071428571,5.0,1
0,53.84615385,31.0,0.0,15,3754,64,0.0,0,3847776,10.0,0.0,1,0.578125,0.421875,4.0,0
0,7.407407407000001,48.0,0.031746032,8,5381,154,0.0,7,299694,100.0,3.6,1,0.409090909,0.590909091,5.0,0
1,45.45454545,101.0,0.142857143,19,3743,38,0.0,19,0,40.0,7.7,0,0.552631579,0.447368421,2.0,1
0,0.0,41.0,0.0,11,5416,0,0.0,6,435027,0.0,4.0,1,0.0,0.0,3.0,0
1,0.0,43.0,0.0,10,1901,1,0.093023256,0,0,0.0,0.0,0,0.0,1.0,0.0,1
0,0.0,15.0,0.0,5,3937,0,0.0,0,0,0.0,0.0,0,0.0,0.0,2.0,0
1,100.0,42.0,0.4,9,6668,37,0.071428571,9,1677903,37.5,4.0,1,0.135135135,0.864864865,4.0,0
0,50.0,51.0,0.198019802,11,4413,157,0.0,7,225825,42.7184466,6.0,0,0.643312102,0.3566878979999999,5.0,0
1,0.0,48.0,0.0,6,3983,0,0.0,4,0,0.0,3.666666667,1,0.0,0.0,0.0,1
0,100.0,49.0,0.6190476189999999,15,7732,209,0.0,8,81846,76.66666667,6.333333333,0,0.100478469,0.899521531,5.0,0
0,100.0,25.0,1.0,5,2647,22,0.0,1,0,75.0,1.0,0,0.045454545,0.954545455,1.0,1
0,78.57142857,49.0,0.053763441,8,9285,326,0.020408163,8,121,73.68421053,4.2,1,0.285276074,0.7147239259999999,7.0,0
0,89.36170213,48.0,0.214285714,13,8047,141,0.020833333,6,1577,40.0,4.333333333,0,0.09929078,0.90070922,5.0,0
1,75.0,108.0,0.0,23,531,10,0.037037037,23,0,0.0,6.6,1,0.1,0.9,0.0,1
1,0.0,39.0,0.0,17,1028,0,0.0,5,0,0.0,4.5,0,0.0,0.0,0.0,1
1,83.33333333,80.0,0.411764706,10,5334,146,0.0,10,1137149,65.71428571,6.571428571,1,0.116438356,0.883561644,4.0,0
1,100.0,36.0,0.212765957,9,7602,60,0.0,6,2368410,14.54545455,5.0,1,0.783333333,0.216666667,4.0,0
0,34.48275862,28.0,0.02484472,6,6460,416,0.0,0,1119897,13.04347826,0.0,1,0.387019231,0.612980769,4.0,0
1,0.0,33.0,0.0,10,1953,8,0.060606061,10,4365,0.0,10.0,0,0.875,0.125,3.0,1
0,55.55555556,23.0,0.133333333,3,0,168,0.0,0,7600,17.46031746,0.0,1,0.357142857,0.642857143,4.0,0
0,50.0,77.0,0.111111111,10,5224,319,0.0,9,137,19.16666667,6.285714286,1,0.36677116,0.63322884,8.0,0
1,66.66666667,342.0,0.4375,34,0,31,0.415204678,34,1554194,0.0,10.21428571,1,0.516129032,0.483870968,2.0,1
1,100.0,38.0,0.0,9,189,3,0.131578947,0,0,0.0,0.0,0,0.0,1.0,2.0,1
1,44.82758621,73.0,0.333333333,14,6203,148,0.0,7,38365,25.92592593,5.285714286,1,0.304054054,0.6959459459999999,5.0,0
0,58.33333333,33.0,0.074074074,7,5639,53,0.0,4,2,0.0,4.0,1,0.509433962,0.490566038,10.0,0
1,0.0,67.0,0.0,9,1785,0,0.0,9,7811868,0.0,5.1428571430000005,1,0.0,0.0,2.0,1
1,100.0,39.0,0.64,9,6431,72,0.051282051,9,15489,56.14035088,5.5,0,0.347222222,0.6527777779999999,5.0,0
0,97.5308642,24.0,0.0,7,2254,323,0.0,0,219358,46.66666667,0.0,1,0.040247678,0.959752322,4.0,0
0,90.90909091,26.0,0.285714286,10,0,53,0.0,0,543542,85.0,0.0,1,0.132075472,0.867924528,3.0,0
0,0.0,39.0,0.0,6,9253,0,0.128205128,6,21542,0.0,3.8,0,0.0,0.0,6.0,0
1,0.0,62.0,0.0,32,5825,0,0.35483871,32,0,0.0,32.0,1,0.0,0.0,0.0,1
1,83.33333333,41.0,0.142857143,9,1899,41,0.0,6,507771,0.0,4.25,0,0.1707317069999999,0.8292682929999999,1.0,1
1,0.0,40.0,0.846153846,18,7295,14,0.0,0,0,14.28571429,0.0,0,0.928571429,0.071428571,5.0,1
0,100.0,51.0,1.0,9,4120,8,0.0,7,632334,50.0,5.0,1,0.125,0.875,3.0,0
1,100.0,59.0,1.038461538,8,3650,665,0.06779661,8,7053,95.0,5.5,1,0.117293233,0.8827067670000001,5.0,0
0,0.0,50.0,0.0,12,8044,77,0.0,8,2580,75.0,4.5,1,0.103896104,0.896103896,6.0,0
1,81.81818182,52.0,0.285714286,18,6831,103,0.057692308,18,0,0.0,18.0,1,0.067961165,0.932038835,0.0,1
1,0.0,43.0,0.3125,11,3904,21,0.0,7,0,44.44444444,4.25,0,0.761904762,0.238095238,0.0,1
1,0.0,94.0,0.16,30,4183,57,0.127659574,7,0,10.0,4.625,0,0.8771929820000001,0.122807018,3.0,1
0,100.0,60.0,0.0,15,2403,77,0.0,15,62284,83.33333333,8.5,1,0.012987013,0.987012987,3.0,0
0,85.71428571,18.0,0.3,6,0,105,0.0,0,1111694,12.5,0.0,0,0.19047619,0.80952381,2.0,0
0,40.0,204.0,0.0,65,7968,12,0.132352941,65,892,0.0,17.66666667,0,0.4166666670000001,0.583333333,7.0,1
0,0.0,94.0,0.0,19,8346,1,0.159574468,19,1,0.0,7.857142857,0,1.0,0.0,10.0,1
1,87.5,41.0,0.0,7,0,20,0.0,0,0,0.0,0.0,0,0.05,0.95,0.0,1
1,0.0,35.0,0.0,14,3608,0,0.028571429,3,0,0.0,2.0,0,0.0,0.0,0.0,1
1,0.0,63.0,0.052631579,22,2870,23,0.0,9,0,60.0,4.0,0,0.826086957,0.173913043,2.0,1
1,0.0,53.0,0.0,13,5972,0,0.075471698,7,0,0.0,5.25,1,0.0,0.0,0.0,1
1,0.0,75.0,0.176470588,9,5616,21,0.0,9,0,25.0,4.75,0,0.80952381,0.19047619,5.0,1
1,0.0,35.0,0.0,15,6381,24,0.114285714,0,0,0.0,0.0,0,1.0,0.0,3.0,1
0,0.0,210.0,0.0,40,8348,0,0.066666667,40,1,0.0,5.032258065,2,0.0,0.0,10.0,1
0,100.0,44.0,0.285714286,9,4825,109,0.0,8,128305,43.47826087,6.666666667,0,0.128440367,0.871559633,5.0,0
1,0.0,150.0,0.0,88,4405,8,0.4866666670000001,88,0,0.0,32.66666667,0,0.0,1.0,0.0,1
1,0.0,39.0,0.0,14,570,0,0.0,4,0,0.0,3.0,1,0.0,0.0,2.0,1
1,0.0,64.0,0.0,8,3381,33,0.0,6,6240092,70.0,4.857142857,1,0.757575758,0.242424242,2.0,1
0,0.0,106.0,0.0,12,4681,0,0.160377358,12,4701900,0.0,5.5,1,0.0,0.0,3.0,1
0,85.71428571,34.0,0.0,9,0,52,0.0,4,5496959,100.0,4.0,0,0.019230769,0.980769231,0.0,1
0,100.0,65.0,0.291139241,13,7133,822,0.0,13,12,63.92694064,4.857142857,0,0.096107056,0.903892944,7.0,0
1,0.0,60.0,0.0,7,2290,33,0.033333333,7,10725245,70.0,3.875,1,0.757575758,0.242424242,2.0,1
1,100.0,25.0,1.0,10,896,7,0.0,2,0,0.0,2.0,0,0.142857143,0.857142857,0.0,1
0,72.22222222,39.0,0.014705882,13,6901,182,0.128205128,5,11507,11.94029851,4.5,1,0.373626374,0.626373626,5.0,0
0,94.73684211,38.0,0.5,5,3899,335,0.0,5,207904,89.74358974,4.333333333,1,0.029850746,0.970149254,4.0,0
1,100.0,129.0,0.0,15,0,11,0.023255814,15,9675493,0.0,6.714285714,0,0.090909091,0.909090909,0.0,1
0,92.85714286,52.0,0.481481481,8,9224,280,0.0,8,18386,31.57894737,4.8,1,0.192857143,0.807142857,5.0,0
1,0.0,30.0,0.0,7,0,0,0.3666666670000001,7,0,0.0,3.6,0,0.0,0.0,0.0,1
0,68.08510638,33.0,0.075,10,7449,105,0.0,0,0,33.33333333,0.0,0,0.380952381,0.6190476189999999,8.0,0
0,57.14285714,27.0,0.0,10,2625,58,0.0,0,8571696,100.0,0.0,0,0.0862068969999999,0.913793103,2.0,0
0,0.0,78.0,0.0,7,11192,0,0.166666667,6,1465,0.0,4.0,0,0.0,0.0,6.0,0
1,100.0,35.0,0.0,11,2839,7,0.028571429,0,0,0.0,0.0,0,0.0,1.0,2.0,1
1,98.07692308,32.0,0.25,12,0,140,0.0,5,5497323,96.0,5.0,0,0.028571429,0.971428571,0.0,1
1,0.0,64.0,0.166666667,9,5615,22,0.0625,7,0,25.0,3.5,0,0.818181818,0.181818182,5.0,1
1,100.0,38.0,0.0,9,189,3,0.078947368,0,0,0.0,0.0,0,0.0,1.0,2.0,1
0,46.66666667,24.0,0.181818182,4,4996,67,0.0,0,179875,100.0,0.0,1,0.164179104,0.835820896,4.0,0
0,62.5,68.0,0.333333333,22,3526,49,0.0,22,24047,93.33333333,10.5,1,0.244897959,0.7551020409999999,5.0,0
1,100.0,126.0,0.0,17,3993,51,0.166666667,17,5707171,100.0,8.142857142999999,0,0.0,1.0,0.0,1
0,100.0,41.0,0.473684211,9,7130,339,0.0,6,12,72.46376812,4.666666667,0,0.056047198,0.943952802,7.0,0
0,100.0,48.0,0.263157895,9,7134,215,0.0,6,13,58.69565217,5.0,0,0.088372093,0.911627907,7.0,0
0,50.0,29.0,0.333333333,13,3904,9,0.0,0,0,25.0,0.0,1,0.666666667,0.333333333,2.0,0
0,66.66666667,24.0,0.0,7,2980,72,0.0,0,1168093,25.0,0.0,1,0.138888889,0.8611111109999999,2.0,0
0,71.42857143,50.0,0.0,9,7427,1294,0.02,5,193,100.0,4.0,1,0.00309119,0.99690881,7.0,0
1,100.0,126.0,0.0,17,3992,51,0.119047619,17,5697976,100.0,7.375,0,0.0,1.0,0.0,1
0,76.0,39.0,0.0,8,8627,177,0.0,8,5781,92.0,5.333333333,1,0.056497175,0.943502825,6.0,0
1,85.71428571,102.0,0.5555555560000001,32,2047,88,0.196078431,32,0,85.71428571,9.0,0,0.102272727,0.897727273,0.0,1
0,64.28571429,31.0,0.222222222,15,2425,46,0.064516129,0,0,38.88888889,0.0,1,0.391304348,0.608695652,2.0,0
1,0.0,86.0,0.0,32,5826,0,0.279069767,32,0,0.0,13.0,1,0.0,0.0,0.0,1
0,4.761904762,78.0,0.144067797,9,6068,259,0.102564103,9,4211,98.8372093,4.888888889,1,0.455598456,0.544401544,4.0,0
0,20.0,29.0,0.043478261,9,3477,138,0.0,0,7290834,7.96460177,0.0,1,0.833333333,0.166666667,2.0,0
0,0.0,33.0,0.006849315,7,8965,579,0.212121212,7,70,66.66666667,6.0,1,0.252158895,0.747841105,8.0,0
0,0.0,27.0,0.125,6,7,8,0.0,6,0,0.0,6.0,0,1.0,0.0,0.0,1
0,100.0,24.0,0.5,8,0,24,0.0,0,373207,71.42857143,0.0,1,0.166666667,0.833333333,2.0,0
0,80.76923077,39.0,0.171428571,12,6096,226,0.0,9,83476,48.48484848,9.0,1,0.1548672569999999,0.845132743,4.0,0
0,100.0,28.0,1.419354839,6,5903,128,0.0,0,0,0.0,0.0,0,0.2421875,0.7578125,4.0,0
0,93.10344828,102.0,0.0,47,5627,224,0.107843137,47,0,92.85714286,16.5,0,0.022321429,0.977678571,5.0,1
